"415","5","VISUAL","4","20","1","0"
"416","5","VISUAL","5","20","1","0"
"417","5","VISUAL","6","20","0","0"
"418","5","VISUAL","7","20","1","0"
"419","5","VISUAL","8","20","1","0"
"420","5","VISUAL","9","20","1","0"
"421","6","KINESTHETIC","0","31","0","1"
"422","6","KINESTHETIC","1","28","1","1"
"423","6","KINESTHETIC","2","27","1","1"
"424","6","KINESTHETIC","3","27","1","1"
"425","6","KINESTHETIC","4","27","1","1"
"426","6","KINESTHETIC","5","30","1","1"
"427","6","KINESTHETIC","6","30","1","1"
"428","6","KINESTHETIC","7","33","1","1"
"429","6","KINESTHETIC","8","33","1","1"
"430","6","KINESTHETIC","9","27","1","1"
"431","6","KINESTHETIC","10","31","0","1"
"432","6","KINESTHETIC","11","31","1","1"
"433","6","KINESTHETIC","12","31","1","1"
"434","6","KINESTHETIC","13","29","1","1"
"435","6","KINESTHETIC","14","28","1","1"
"436","6","KINESTHETIC","0","30","1","0"
"437","6","KINESTHETIC","1","30","1","0"
"438","6","KINESTHETIC","2","30","1","0"
"439","6","KINESTHETIC","3","30","1","0"
"440","6","KINESTHETIC","4","30","1","0"
"441","6","KINESTHETIC","5","30","1","0"
"442","6","KINESTHETIC","6","30","1","0"
"443","6","KINESTHETIC","7","30","0","0"
"444","6","KINESTHETIC","8","30","1","0"
"445","6","KINESTHETIC","9","30","1","0"
"446","6","VISUAL","0","27","1","1"
"447","6","VISUAL","1","21","1","1"
"448","6","VISUAL","2","17","0","1"
"449","6","VISUAL","3","16","1","1"
"450","6","VISUAL","4","19","1","1"
"451","6","VISUAL","5","16","1","1"
"452","6","VISUAL","6","11","0","1"
"453","6","VISUAL","7","13","1","1"
"454","6","VISUAL","8","17","0","1"
"455","6","VISUAL","9","19","1","1"
"456","6","VISUAL","10","15","1","1"
"457","6","VISUAL","11","20","1","1"
"458","6","VISUAL","12","20","0","1"
"459","6","VISUAL","13","18","1","1"
"460","6","VISUAL","14","16","0","1"
"461","6","VISUAL","0","10","1","0"
"462","6","VISUAL","1","10","1","0"
"463","6","VISUAL","2","10","1","0"
"464","6","VISUAL","3","10","1","0"
"465","6","VISUAL","4","10","0","0"
"466","6","VISUAL","5","10","0","0"
"467","6","VISUAL","6","10","1","0"
"468","6","VISUAL","7","10","1","0"
"469","6","VISUAL","8","10","0","0"
"470","6","VISUAL","9","10","0","0"
"471","6","VERBAL","0","5","1","1"
"472","6","VERBAL","1","6","1","1"
"473","6","VERBAL","2","8","0","1"
"474","6","VERBAL","3","6","1","1"
"475","6","VERBAL","4","6","1","1"
"476","6","VERBAL","5","6","0","1"
"477","6","VERBAL","6","7","0","1"
"478","6","VERBAL","7","6","0","1"
"479","6","VERBAL","8","5","0","1"
"480","6","VERBAL","9","5","0","1"
"481","6","VERBAL","10","5","0","1"
"482","6","VERBAL","11","4","0","1"
"483","6","VERBAL","12","3","0","1"
"484","6","VERBAL","13","3","0","1"
"485","6","VERBAL","14","3","1","1"
"486","6","VERBAL","0","3","1","0"
"487","6","VERBAL","1","3","1","0"
"488","6","VERBAL","2","3","1","0"
"489","6","VERBAL","3","3","0","0"
"490","6","VERBAL","4","3","1","0"
"491","6","VERBAL","5","3","1","0"
"492","6","VERBAL","6","3","1","0"
"493","6","VERBAL","7","3","1","0"
"494","6","VERBAL","8","3","1","0"
"495","6","VERBAL","9","3","1","0"
"496","7","KINESTHETIC","0","24","1","1"
"497","7","KINESTHETIC","1","26","1","1"
"498","7","KINESTHETIC","2","31","0","1"
"499","7","KINESTHETIC","3","24","0","1"
"500","7","KINESTHETIC","4","23","1","1"
"501","7","KINESTHETIC","5","25","1","1"
"502","7","KINESTHETIC","6","24","1","1"
"503","7","KINESTHETIC","7","25","1","1"
"504","7","KINESTHETIC","8","22","1","1"
"505","7","KINESTHETIC","9","25","1","1"
"506","7","KINESTHETIC","10","24","1","1"
"507","7","KINESTHETIC","11","23","1","1"
"508","7","KINESTHETIC","12","29","1","1"
"509","7","KINESTHETIC","13","22","1","1"
"510","7","KINESTHETIC","14","31","1","1"
"511","7","KINESTHETIC","0","34","1","0"
"512","7","KINESTHETIC","1","34","1","0"
"513","7","KINESTHETIC","2","34","1","0"
"514","7","KINESTHETIC","3","34","1","0"
"515","7","KINESTHETIC","4","34","1","0"
"516","7","KINESTHETIC","5","34","1","0"
"517","7","KINESTHETIC","6","34","1","0"
"518","7","KINESTHETIC","7","34","1","0"
"519","7","KINESTHETIC","8","34","1","0"
"520","7","KINESTHETIC","9","34","1","0"
"521","7","VERBAL","0","5","1","1"
"522","7","VERBAL","1","6","1","1"
"523","7","VERBAL","2","7","0","1"
"524","7","VERBAL","3","6","0","1"
"525","7","VERBAL","4","5","1","1"
"526","7","VERBAL","5","5","1","1"
"527","7","VERBAL","6","6","1","1"
"528","7","VERBAL","7","5","1","1"
"529","7","VERBAL","8","6","0","1"
"530","7","VERBAL","9","6","1","1"
"531","7","VERBAL","10","6","1","1"
"532","7","VERBAL","11","7","1","1"
"533","7","VERBAL","12","5","0","1"
"534","7","VERBAL","13","6","1","1"
"535","7","VERBAL","14","6","1","1"
"536","7","VERBAL","0","4","1","0"
"537","7","VERBAL","1","4","1","0"
"538","7","VERBAL","2","4","1","0"
"539","7","VERBAL","3","4","0","0"
"540","7","VERBAL","4","4","1","0"
"541","7","VERBAL","5","4","1","0"
"542","7","VERBAL","6","4","0","0"
"543","7","VERBAL","7","4","1","0"
"544","7","VERBAL","8","4","1","0"
"545","7","VERBAL","9","4","0","0"
"546","7","VISUAL","0","29","1","1"
"547","7","VISUAL","1","28","1","1"
"548","7","VISUAL","2","26","1","1"
"549","7","VISUAL","3","24","1","1"
"550","7","VISUAL","4","18","0","1"
"551","7","VISUAL","5","24","1","1"
"552","7","VISUAL","6","19","1","1"
"553","7","VISUAL","7","13","1","1"
"554","7","VISUAL","8","11","1","1"
"555","7","VISUAL","9","10","1","1"
"556","7","VISUAL","10","7","0","1"
"557","7","VISUAL","11","10","1","1"
"558","7","VISUAL","12","10","0","1"
"559","7","VISUAL","13","11","1","1"
"560","7","VISUAL","14","10","1","1"
"561","7","VISUAL","0","12","1","0"
"562","7","VISUAL","1","12","1","0"
"563","7","VISUAL","2","12","0","0"
"564","7","VISUAL","3","12","1","0"
"565","7","VISUAL","4","12","1","0"
"566","7","VISUAL","5","12","0","0"
"567","7","VISUAL","6","12","0","0"
"568","7","VISUAL","7","12","1","0"
"569","7","VISUAL","8","12","1","0"
"570","7","VISUAL","9","12","1","0"
"571","8","KINESTHETIC","0","32","1","1"
"572","8","KINESTHETIC","1","38","1","1"
"573","8","KINESTHETIC","2","46","0","1"
"574","8","KINESTHETIC","3","38","0","1"
"575","8","KINESTHETIC","4","38","0","1"
"576","8","KINESTHETIC","5","32","1","1"
"577","8","KINESTHETIC","6","30","1","1"
"578","8","KINESTHETIC","7","30","0","1"
"579","8","KINESTHETIC","8","28","1","1"
"580","8","KINESTHETIC","9","29","0","1"
"581","8","KINESTHETIC","10","31","1","1"
"582","8","KINESTHETIC","11","30","1","1"
"583","8","KINESTHETIC","12","26","1","1"
"584","8","KINESTHETIC","13","33","1","1"
"585","8","KINESTHETIC","14","34","1","1"
"586","8","KINESTHETIC","0","30","1","0"
"587","8","KINESTHETIC","1","30","0","0"
"588","8","KINESTHETIC","2","30","1","0"
"589","8","KINESTHETIC","3","30","1","0"
"590","8","KINESTHETIC","4","30","1","0"
"591","8","KINESTHETIC","5","30","1","0"
"592","8","KINESTHETIC","6","30","1","0"
"593","8","KINESTHETIC","7","30","0","0"
"594","8","KINESTHETIC","8","30","1","0"
"595","8","KINESTHETIC","9","30","1","0"
"596","8","VERBAL","0","4","1","1"
"597","8","VERBAL","1","5","1","1"
"598","8","VERBAL","2","6","0","1"
"599","8","VERBAL","3","5","1","1"
"600","8","VERBAL","4","5","1","1"
"601","8","VERBAL","5","6","1","1"
"602","8","VERBAL","6","7","1","1"
"603","8","VERBAL","7","6","1","1"
"604","8","VERBAL","8","8","0","1"
"605","8","VERBAL","9","7","1","1"
"606","8","VERBAL","10","7","0","1"
"607","8","VERBAL","11","6","1","1"
"608","8","VERBAL","12","6","0","1"
"609","8","VERBAL","13","6","1","1"
"610","8","VERBAL","14","7","0","1"
"611","8","VERBAL","0","4","1","0"
"612","8","VERBAL","1","4","1","0"
"613","8","VERBAL","2","4","1","0"
"614","8","VERBAL","3","4","1","0"
"615","8","VERBAL","4","4","1","0"
"616","8","VERBAL","5","4","0","0"
"617","8","VERBAL","6","4","1","0"
"618","8","VERBAL","7","4","1","0"
"619","8","VERBAL","8","4","1","0"
"620","8","VERBAL","9","4","1","0"
"621","8","VISUAL","0","25","1","1"
"622","8","VISUAL","1","25","1","1"
"623","8","VISUAL","2","21","1","1"
"624","8","VISUAL","3","17","0","1"
"625","8","VISUAL","4","18","1","1"
"626","8","VISUAL","5","19","0","1"
"627","8","VISUAL","6","21","1","1"
"628","8","VISUAL","7","22","1","1"
"629","8","VISUAL","8","17","1","1"
"630","8","VISUAL","9","22","1","1"
"631","8","VISUAL","10","19","1","1"
"632","8","VISUAL","11","16","1","1"
"633","8","VISUAL","12","20","1","1"
"634","8","VISUAL","13","15","0","1"
"635","8","VISUAL","14","16","1","1"
"636","8","VISUAL","0","20","1","0"
"637","8","VISUAL","1","20","1","0"
"638","8","VISUAL","2","20","1","0"
"639","8","VISUAL","3","20","0","0"
"640","8","VISUAL","4","20","1","0"
"641","8","VISUAL","5","20","1","0"
"642","8","VISUAL","6","20","1","0"
"643","8","VISUAL","7","20","1","0"
"644","8","VISUAL","8","20","1","0"
"645","8","VISUAL","9","20","1","0"
"646","9","VISUAL","0","24","1","1"
"647","9","VISUAL","1","18","0","1"
"648","9","VISUAL","2","18","1","1"
"649","9","VISUAL","3","12","1","1"
"650","9","VISUAL","4","13","0","1"
"651","9","VISUAL","5","15","1","1"
"652","9","VISUAL","6","13","1","1"
"653","9","VISUAL","7","9","0","1"
"654","9","VISUAL","8","16","1","1"
"655","9","VISUAL","9","13","1","1"
"656","9","VISUAL","10","18","0","1"
"657","9","VISUAL","11","14","1","1"
"658","9","VISUAL","12","11","1","1"
"659","9","VISUAL","13","14","1","1"
"660","9","VISUAL","14","9","1","1"
"661","9","VISUAL","0","7","0","0"
"662","9","VISUAL","1","7","0","0"
"663","9","VISUAL","2","7","0","0"
"664","9","VISUAL","3","7","1","0"
"665","9","VISUAL","4","7","1","0"
"666","9","VISUAL","5","7","1","0"
"667","9","VISUAL","6","7","1","0"
"668","9","VISUAL","7","7","1","0"
"669","9","VISUAL","8","7","0","0"
"670","9","VISUAL","9","7","1","0"
"671","9","VERBAL","0","6","1","1"
"672","9","VERBAL","1","7","0","1"
"673","9","VERBAL","2","5","0","1"
"674","9","VERBAL","3","4","1","1"
"675","9","VERBAL","4","4","1","1"
"676","9","VERBAL","5","5","1","1"
"677","9","VERBAL","6","4","1","1"
"678","9","VERBAL","7","4","1","1"
"679","9","VERBAL","8","4","1","1"
"680","9","VERBAL","9","5","1","1"
"681","9","VERBAL","10","5","1","1"
"682","9","VERBAL","11","5","0","1"
"683","9","VERBAL","12","5","1","1"
"684","9","VERBAL","13","6","1","1"
"685","9","VERBAL","14","6","1","1"
"686","9","VERBAL","0","5","0","0"
"687","9","VERBAL","1","5","1","0"
"688","9","VERBAL","2","5","1","0"
"689","9","VERBAL","3","5","1","0"
"690","9","VERBAL","4","5","0","0"
"691","9","VERBAL","5","5","1","0"
"692","9","VERBAL","6","5","1","0"
"693","9","VERBAL","7","5","1","0"
"694","9","VERBAL","8","5","0","0"
"695","9","VERBAL","9","5","1","0"
"696","9","KINESTHETIC","0","33","1","1"
"697","9","KINESTHETIC","1","36","1","1"
"698","9","KINESTHETIC","2","46","0","1"
"699","9","KINESTHETIC","3","37","0","1"
"700","9","KINESTHETIC","4","32","0","1"
"701","9","KINESTHETIC","5","33","0","1"
"702","9","KINESTHETIC","6","26","0","1"
"703","9","KINESTHETIC","7","22","1","1"
"704","9","KINESTHETIC","8","15","1","1"
"705","9","KINESTHETIC","9","19","1","1"
"706","9","KINESTHETIC","10","22","1","1"
"707","9","KINESTHETIC","11","26","1","1"
"708","9","KINESTHETIC","12","22","1","1"
"709","9","KINESTHETIC","13","25","1","1"
"710","9","KINESTHETIC","14","30","1","1"
"711","9","KINESTHETIC","0","38","1","0"
"712","9","KINESTHETIC","1","38","0","0"
"713","9","KINESTHETIC","2","38","1","0"
"714","9","KINESTHETIC","3","38","1","0"
"715","9","KINESTHETIC","4","38","0","0"
"716","9","KINESTHETIC","5","38","0","0"
"717","9","KINESTHETIC","6","38","1","0"
"718","9","KINESTHETIC","7","38","0","0"
"719","9","KINESTHETIC","8","38","0","0"
"720","9","KINESTHETIC","9","38","1","0"
"721","10","KINESTHETIC","0","28","0","1"
"722","10","KINESTHETIC","1","25","1","1"
"723","10","KINESTHETIC","2","26","0","1"
"724","10","KINESTHETIC","3","22","1","1"
"725","10","KINESTHETIC","4","23","1","1"
"726","10","KINESTHETIC","5","18","1","1"
"727","10","KINESTHETIC","6","22","1","1"
"728","10","KINESTHETIC","7","18","0","1"
"729","10","KINESTHETIC","8","20","1","1"
"730","10","KINESTHETIC","9","21","1","1"
"731","10","KINESTHETIC","10","20","1","1"
"732","10","KINESTHETIC","11","22","1","1"
"733","10","KINESTHETIC","12","21","1","1"
"734","10","KINESTHETIC","13","22","1","1"
"735","10","KINESTHETIC","14","23","1","1"
"736","10","KINESTHETIC","0","25","1","0"
"737","10","KINESTHETIC","1","25","1","0"
"738","10","KINESTHETIC","2","25","1","0"
"739","10","KINESTHETIC","3","25","1","0"
"740","10","KINESTHETIC","4","25","1","0"
"741","10","KINESTHETIC","5","25","1","0"
"742","10","KINESTHETIC","6","25","1","0"
"743","10","KINESTHETIC","7","25","0","0"
"744","10","KINESTHETIC","8","25","0","0"
"745","10","KINESTHETIC","9","25","1","0"
"746","10","VERBAL","0","5","0","1"
"747","10","VERBAL","1","5","0","1"
"748","10","VERBAL","2","3","0","1"
"749","10","VERBAL","3","3","0","1"
"750","10","VERBAL","4","2","1","1"
"751","10","VERBAL","5","2","1","1"
"752","10","VERBAL","6","1","1","1"
"753","10","VERBAL","7","1","0","1"
"754","10","VERBAL","8","1","1","1"
"755","10","VERBAL","9","1","1","1"
"756","10","VERBAL","10","2","1","1"
"757","10","VERBAL","11","2","1","1"
"758","10","VERBAL","12","2","1","1"
"759","10","VERBAL","13","1","1","1"
"760","10","VERBAL","14","2","0","1"
"761","10","VERBAL","0","3","1","0"
"762","10","VERBAL","1","3","0","0"
"763","10","VERBAL","2","3","0","0"
"764","10","VERBAL","3","3","1","0"
"765","10","VERBAL","4","3","0","0"
"766","10","VERBAL","5","3","1","0"
"767","10","VERBAL","6","3","0","0"
"768","10","VERBAL","7","3","0","0"
"769","10","VERBAL","8","3","0","0"
"770","10","VERBAL","9","3","0","0"
"771","10","VISUAL","0","24","0","1"
"772","10","VISUAL","1","29","1","1"
"773","10","VISUAL","2","26","1","1"
"774","10","VISUAL","3","24","1","1"
"775","10","VISUAL","4","23","1","1"
"776","10","VISUAL","5","22","1","1"
"777","10","VISUAL","6","21","1","1"
"778","10","VISUAL","7","22","1","1"
"779","10","VISUAL","8","15","1","1"
"780","10","VISUAL","9","17","1","1"
"781","10","VISUAL","10","12","1","1"
"782","10","VISUAL","11","17","1","1"
"783","10","VISUAL","12","11","0","1"
"784","10","VISUAL","13","9","1","1"
"785","10","VISUAL","14","12","1","1"
"786","10","VISUAL","0","26","1","0"
"787","10","VISUAL","1","26","1","0"
"788","10","VISUAL","2","26","1","0"
"789","10","VISUAL","3","26","1","0"
"790","10","VISUAL","4","26","1","0"
"791","10","VISUAL","5","26","1","0"
"792","10","VISUAL","6","26","1","0"
"793","10","VISUAL","7","26","1","0"
"794","10","VISUAL","8","26","1","0"
"795","10","VISUAL","9","26","1","0"
"796","11","VISUAL","0","27","1","1"
"797","11","VISUAL","1","22","1","1"
"798","11","VISUAL","2","17","1","1"
"799","11","VISUAL","3","14","0","1"
"800","11","VISUAL","4","19","1","1"
"801","11","VISUAL","5","18","1","1"
"802","11","VISUAL","6","17","1","1"
"803","11","VISUAL","7","21","1","1"
"804","11","VISUAL","8","17","1","1"
"805","11","VISUAL","9","14","1","1"
"806","11","VISUAL","10","20","1","1"
"807","11","VISUAL","11","17","1","1"
"808","11","VISUAL","12","14","1","1"
"809","11","VISUAL","13","11","1","1"
"810","11","VISUAL","14","8","1","1"
"811","11","VISUAL","0","15","1","0"
"812","11","VISUAL","1","15","1","0"
"813","11","VISUAL","2","15","1","0"
"814","11","VISUAL","3","15","1","0"
"815","11","VISUAL","4","15","0","0"
"816","11","VISUAL","5","15","0","0"
"817","11","VISUAL","6","15","1","0"
"818","11","VISUAL","7","15","1","0"
"819","11","VISUAL","8","15","1","0"
"820","11","VISUAL","9","15","1","0"
"821","11","VERBAL","0","5","1","1"
"822","11","VERBAL","1","5","1","1"
"823","11","VERBAL","2","7","1","1"
"824","11","VERBAL","3","8","1","1"
"825","11","VERBAL","4","10","1","1"
"826","11","VERBAL","5","10","0","1"
"827","11","VERBAL","6","10","0","1"
"828","11","VERBAL","7","9","0","1"
"829","11","VERBAL","8","7","0","1"
"830","11","VERBAL","9","7","1","1"
"831","11","VERBAL","10","7","1","1"
"832","11","VERBAL","11","9","1","1"
"833","11","VERBAL","12","8","1","1"
"834","11","VERBAL","13","7","0","1"
"835","11","VERBAL","14","8","1","1"
"836","11","VERBAL","0","7","1","0"
"837","11","VERBAL","1","7","1","0"
"838","11","VERBAL","2","7","1","0"
"839","11","VERBAL","3","7","1","0"
"840","11","VERBAL","4","7","1","0"
"841","11","VERBAL","5","7","1","0"
"842","11","VERBAL","6","7","1","0"
"843","11","VERBAL","7","7","0","0"
"844","11","VERBAL","8","7","1","0"
"845","11","VERBAL","9","7","1","0"
"846","11","KINESTHETIC","0","25","1","1"
"847","11","KINESTHETIC","1","27","1","1"
"848","11","KINESTHETIC","2","34","1","1"
"849","11","KINESTHETIC","3","43","1","1"
"850","11","KINESTHETIC","4","51","0","1"
"851","11","KINESTHETIC","5","49","0","1"
"852","11","KINESTHETIC","6","43","0","1"
"853","11","KINESTHETIC","7","37","1","1"
"854","11","KINESTHETIC","8","40","0","1"
"855","11","KINESTHETIC","9","34","1","1"
"856","11","KINESTHETIC","10","36","0","1"
"857","11","KINESTHETIC","11","31","1","1"
"858","11","KINESTHETIC","12","37","0","1"
"859","11","KINESTHETIC","13","32","1","1"
"860","11","KINESTHETIC","14","29","1","1"
"861","11","KINESTHETIC","0","33","1","0"
"862","11","KINESTHETIC","1","33","1","0"
"863","11","KINESTHETIC","2","33","1","0"
"864","11","KINESTHETIC","3","33","1","0"
"865","11","KINESTHETIC","4","33","1","0"
"866","11","KINESTHETIC","5","33","1","0"
"867","11","KINESTHETIC","6","33","1","0"
"868","11","KINESTHETIC","7","33","1","0"
"869","11","KINESTHETIC","8","33","1","0"
"870","11","KINESTHETIC","9","33","1","0"
"871","12","KINESTHETIC","0","28","0","1"
"872","12","KINESTHETIC","1","23","1","1"
"873","12","KINESTHETIC","2","21","1","1"
"874","12","KINESTHETIC","3","22","1","1"
"875","12","KINESTHETIC","4","27","1","1"
"876","12","KINESTHETIC","5","22","1","1"
"877","12","KINESTHETIC","6","25","1","1"
"878","12","KINESTHETIC","7","24","1","1"
"879","12","KINESTHETIC","8","25","0","1"
"880","12","KINESTHETIC","9","22","1","1"
"881","12","KINESTHETIC","10","21","1","1"
"882","12","KINESTHETIC","11","24","0","1"
"883","12","KINESTHETIC","12","22","1","1"
"884","12","KINESTHETIC","13","26","0","1"
"885","12","KINESTHETIC","14","27","0","1"
"886","12","KINESTHETIC","0","30","1","0"
"887","12","KINESTHETIC","1","30","0","0"
"888","12","KINESTHETIC","2","30","1","0"
"889","12","KINESTHETIC","3","30","0","0"
"890","12","KINESTHETIC","4","30","0","0"
"891","12","KINESTHETIC","5","30","1","0"
"892","12","KINESTHETIC","6","30","0","0"
"893","12","KINESTHETIC","7","30","0","0"
"894","12","KINESTHETIC","8","30","0","0"
"895","12","KINESTHETIC","9","30","0","0"
"896","12","VISUAL","0","24","1","1"
"897","12","VISUAL","1","21","0","1"
"898","12","VISUAL","2","27","1","1"
"899","12","VISUAL","3","24","0","1"
"900","12","VISUAL","4","24","0","1"
"901","12","VISUAL","5","26","1","1"
"902","12","VISUAL","6","26","0","1"
"903","12","VISUAL","7","28","1","1"
"904","12","VISUAL","8","28","1","1"
"905","12","VISUAL","9","28","1","1"
"906","12","VISUAL","10","30","1","1"
"907","12","VISUAL","11","26","1","1"
"908","12","VISUAL","12","28","1","1"
"909","12","VISUAL","13","25","1","1"
"910","12","VISUAL","14","22","1","1"
"911","12","VISUAL","0","20","1","0"
"912","12","VISUAL","1","20","1","0"
"913","12","VISUAL","2","20","1","0"
"914","12","VISUAL","3","20","1","0"
"915","12","VISUAL","4","20","1","0"
"916","12","VISUAL","5","20","1","0"
"917","12","VISUAL","6","20","0","0"
"918","12","VISUAL","7","20","1","0"
"919","12","VISUAL","8","20","1","0"
"920","12","VISUAL","9","20","1","0"
"921","12","VERBAL","0","4","1","1"
"922","12","VERBAL","1","5","1","1"
"923","12","VERBAL","2","5","1","1"
"924","12","VERBAL","3","7","0","1"
"925","12","VERBAL","4","5","1","1"
"926","12","VERBAL","5","6","0","1"
"927","12","VERBAL","6","5","1","1"
"928","12","VERBAL","7","5","1","1"
"929","12","VERBAL","8","5","1","1"
"930","12","VERBAL","9","5","0","1"
"931","12","VERBAL","10","5","1","1"
"932","12","VERBAL","11","6","1","1"
"933","12","VERBAL","12","5","1","1"
"934","12","VERBAL","13","5","0","1"
"935","12","VERBAL","14","5","1","1"
"936","12","VERBAL","0","4","1","0"
"937","12","VERBAL","1","4","0","0"
"938","12","VERBAL","2","4","0","0"
"939","12","VERBAL","3","4","1","0"
"940","12","VERBAL","4","4","1","0"
"941","12","VERBAL","5","4","1","0"
"942","12","VERBAL","6","4","1","0"
"943","12","VERBAL","7","4","1","0"
"944","12","VERBAL","8","4","1","0"
"945","12","VERBAL","9","4","1","0"
"946","13","KINESTHETIC","0","30","0","1"
"947","13","KINESTHETIC","1","23","0","1"
"948","13","KINESTHETIC","2","18","0","1"
"949","13","KINESTHETIC","3","16","0","1"
"950","13","KINESTHETIC","4","11","1","1"
"951","13","KINESTHETIC","5","8","1","1"
"952","13","KINESTHETIC","6","11","1","1"
"953","13","KINESTHETIC","7","13","0","1"
"954","13","KINESTHETIC","8","10","1","1"
"955","13","KINESTHETIC","9","7","1","1"
"956","13","KINESTHETIC","10","9","1","1"
"957","13","KINESTHETIC","11","12","0","1"
"958","13","KINESTHETIC","12","13","0","1"
"959","13","KINESTHETIC","13","9","0","1"
"960","13","KINESTHETIC","14","1","1","1"
"961","13","KINESTHETIC","0","18","0","0"
"962","13","KINESTHETIC","1","18","0","0"
"963","13","KINESTHETIC","2","18","1","0"
"964","13","KINESTHETIC","3","18","0","0"
"965","13","KINESTHETIC","4","18","0","0"
"966","13","KINESTHETIC","5","18","0","0"
"967","13","KINESTHETIC","6","18","0","0"
"968","13","KINESTHETIC","7","18","1","0"
"969","13","KINESTHETIC","8","18","0","0"
"970","13","KINESTHETIC","9","18","0","0"
"971","13","VERBAL","0","5","1","1"
"972","13","VERBAL","1","6","1","1"
"973","13","VERBAL","2","7","1","1"
"974","13","VERBAL","3","9","0","1"
"975","13","VERBAL","4","7","1","1"
"976","13","VERBAL","5","9","0","1"
"977","13","VERBAL","6","7","1","1"
"978","13","VERBAL","7","7","1","1"
"979","13","VERBAL","8","8","0","1"
"980","13","VERBAL","9","7","0","1"
"981","13","VERBAL","10","6","0","1"
"982","13","VERBAL","11","6","0","1"
"983","13","VERBAL","12","6","1","1"
"984","13","VERBAL","13","7","1","1"
"985","13","VERBAL","14","6","1","1"
"986","13","VERBAL","0","8","0","0"
"987","13","VERBAL","1","8","0","0"
"988","13","VERBAL","2","8","0","0"
"989","13","VERBAL","3","8","0","0"
"990","13","VERBAL","4","8","0","0"
"991","13","VERBAL","5","8","0","0"
"992","13","VERBAL","6","8","0","0"
"993","13","VERBAL","7","8","0","0"
"994","13","VERBAL","8","8","0","0"
"995","13","VERBAL","9","8","1","0"
"996","13","VISUAL","0","24","1","1"
"997","13","VISUAL","1","22","1","1"
"998","13","VISUAL","2","19","0","1"
"999","13","VISUAL","3","23","1","1"
"1000","13","VISUAL","4","18","1","1"
"1001","13","VISUAL","5","17","0","1"
"1002","13","VISUAL","6","17","1","1"
"1003","13","VISUAL","7","18","1","1"
"1004","13","VISUAL","8","18","1","1"
"1005","13","VISUAL","9","17","1","1"
"1006","13","VISUAL","10","15","1","1"
"1007","13","VISUAL","11","13","1","1"
"1008","13","VISUAL","12","8","1","1"
"1009","13","VISUAL","13","7","1","1"
"1010","13","VISUAL","14","2","0","1"
